id,surgery,age,hospital_number,rectal_temp,pulse,respiratory_rate,temp_of_extremities,peripheral_pulse,mucous_membrane,capillary_refill_time,pain,peristalsis,abdominal_distention,nasogastric_tube,nasogastric_reflux,nasogastric_reflux_ph,rectal_exam_feces,abdomen,packed_cell_volume,total_protein,abdomo_appearance,abdomo_protein,surgical_lesion,lesion_1,lesion_2,lesion_3,cp_data
780.0,no,adult,529386.0,39.3,66.0,16.0,cool,normal,pale_pink,less_3_sec,mild_pain,hypomotile,slight,slight,none,6.5,decreased,distend_small,40.0,7.0,serosanguious,5.0,no,2208.0,0.0,0.0,yes
781.0,yes,adult,535166.0,39.3,120.0,80.0,cool,absent,pale_cyanotic,less_3_sec,severe_pain,hypomotile,none,significant,more_1_liter,2.0,decreased,distend_large,53.0,65.0,cloudy,2.0,yes,3205.0,0.0,0.0,no
782.0,yes,adult,529498.0,39.2,114.0,30.0,cool,reduced,pale_cyanotic,more_3_sec,depressed,absent,moderate,slight,more_1_liter,6.5,absent,distend_large,60.0,8.1,serosanguious,4.1,yes,2205.0,0.0,0.0,no
783.0,yes,adult,529386.0,39.1,64.0,21.0,normal,normal,bright_pink,less_3_sec,mild_pain,hypomotile,moderate,slight,none,3.0,absent,distend_large,39.0,7.5,clear,3.6,yes,3207.0,0.0,0.0,yes
784.0,yes,adult,535130.0,38.2,52.0,12.0,normal,normal,normal_pink,less_3_sec,mild_pain,hypomotile,moderate,slight,more_1_liter,6.5,decreased,distend_small,41.0,66.0,clear,2.0,yes,2206.0,0.0,0.0,yes
785.0,no,adult,534197.0,38.7,54.0,12.0,cool,normal,pale_pink,less_3_sec,alert,normal,none,none,more_1_liter,5.0,normal,normal,37.0,56.0,cloudy,2.0,no,0.0,0.0,0.0,no
786.0,no,adult,535130.0,37.5,60.0,16.0,cool,,pale_pink,less_3_sec,extreme_pain,absent,moderate,slight,more_1_liter,2.0,absent,distend_large,55.0,55.0,serosanguious,2.0,no,0.0,0.0,0.0,no
787.0,yes,adult,534917.0,37.1,84.0,40.0,cool,reduced,normal_pink,less_3_sec,depressed,absent,none,slight,less_1_liter,3.0,absent,distend_small,75.0,81.0,clear,2.0,yes,2112.0,0.0,0.0,no
788.0,yes,adult,527365.0,38.4,76.0,16.0,cool,reduced,pale_pink,less_3_sec,mild_pain,absent,slight,slight,more_1_liter,6.5,absent,distend_small,33.0,6.2,serosanguious,6.5,yes,2205.0,0.0,0.0,yes
789.0,yes,adult,527463.0,38.3,75.0,32.0,normal,,normal_pink,less_3_sec,mild_pain,hypomotile,none,slight,more_1_liter,5.0,,,35.0,74.0,cloudy,1.0,yes,2209.0,0.0,0.0,no
790.0,yes,adult,527563.0,38.1,72.0,40.0,cool,reduced,pale_pink,less_3_sec,severe_pain,absent,slight,slight,more_1_liter,4.5,,distend_small,54.0,7.5,serosanguious,2.6,yes,2205.0,0.0,0.0,no
791.0,no,adult,530001.0,38.6,42.0,16.0,normal,reduced,normal_pink,less_3_sec,depressed,hypomotile,none,slight,less_1_liter,7.0,absent,distend_large,47.0,7.2,cloudy,2.8,no,0.0,0.0,0.0,yes
792.0,yes,adult,533871.0,38.5,72.0,40.0,cool,reduced,pale_pink,less_3_sec,mild_pain,absent,severe,slight,none,2.0,absent,distend_large,35.0,65.0,clear,2.0,yes,3111.0,0.0,0.0,no
793.0,no,adult,529777.0,38.3,56.0,40.0,,,,less_3_sec,,hypomotile,,slight,,7.2,,,47.0,7.2,clear,2.6,no,2113.0,0.0,0.0,yes
794.0,no,adult,530242.0,38.1,108.0,12.0,cool,reduced,pale_cyanotic,more_3_sec,depressed,hypomotile,slight,,none,6.0,decreased,firm,52.0,8.2,cloudy,7.4,yes,2207.0,0.0,0.0,yes
795.0,yes,adult,527883.0,39.0,64.0,90.0,warm,reduced,normal_pink,less_3_sec,,hypomotile,none,none,less_1_liter,6.5,decreased,distend_large,39.0,7.0,serosanguious,6.0,yes,31110.0,0.0,0.0,yes
796.0,no,adult,532349.0,38.5,52.0,30.0,normal,reduced,normal_pink,less_3_sec,mild_pain,hypomotile,severe,none,more_1_liter,1.0,absent,distend_large,43.0,53.0,clear,2.0,no,3111.0,0.0,0.0,no
797.0,yes,adult,528996.0,39.2,96.0,20.0,cool,reduced,bright_red,more_3_sec,depressed,hypomotile,moderate,slight,more_1_liter,4.5,increased,firm,44.0,6.7,serosanguious,3.6,yes,2205.0,0.0,0.0,no
798.0,yes,adult,5287179.0,38.2,114.0,20.0,normal,normal,bright_red,less_3_sec,depressed,hypomotile,moderate,slight,none,5.0,normal,distend_small,45.0,7.4,serosanguious,3.7,yes,3205.0,0.0,0.0,yes
799.0,yes,adult,530254.0,38.6,80.0,32.0,cool,normal,pale_pink,less_3_sec,extreme_pain,absent,slight,none,more_1_liter,6.5,absent,distend_small,33.0,6.5,serosanguious,4.5,yes,3205.0,0.0,0.0,no
800.0,no,adult,534787.0,38.5,48.0,16.0,normal,normal,normal_pink,less_3_sec,mild_pain,hypomotile,none,slight,less_1_liter,7.0,,,36.0,60.0,clear,2.0,yes,3111.0,0.0,0.0,yes
801.0,yes,adult,530693.0,38.5,86.0,40.0,cold,reduced,dark_cyanotic,more_3_sec,depressed,absent,slight,,more_1_liter,5.5,absent,distend_small,57.0,7.5,serosanguious,3.4,yes,2112.0,0.0,0.0,no
802.0,yes,adult,530561.0,38.0,120.0,40.0,cool,reduced,dark_cyanotic,more_3_sec,depressed,absent,moderate,slight,more_1_liter,5.4,absent,distend_large,47.0,7.5,cloudy,2.0,yes,2205.0,0.0,0.0,no
803.0,yes,adult,535043.0,37.3,72.0,30.0,cool,reduced,dark_cyanotic,more_3_sec,extreme_pain,absent,moderate,significant,more_1_liter,2.0,absent,distend_large,65.0,13.0,serosanguious,2.0,yes,5400.0,0.0,0.0,no
804.0,yes,adult,535338.0,38.5,129.0,48.0,cool,reduced,pale_pink,more_3_sec,depressed,absent,moderate,slight,more_1_liter,2.0,,distend_large,57.0,66.0,,2.0,yes,2206.0,0.0,0.0,no
805.0,yes,adult,529461.0,38.4,108.0,12.0,cool,reduced,bright_red,more_3_sec,depressed,hypomotile,moderate,slight,more_1_liter,5.0,absent,distend_small,74.0,7.5,serosanguious,2.6,yes,5400.0,0.0,0.0,yes
806.0,yes,adult,528214.0,37.3,84.0,12.0,cool,reduced,pale_cyanotic,less_3_sec,mild_pain,absent,slight,slight,more_1_liter,4.4,absent,distend_small,54.0,8.1,serosanguious,4.7,yes,2209.0,0.0,0.0,no
807.0,yes,adult,528019.0,38.0,36.0,16.0,cool,reduced,bright_red,less_3_sec,mild_pain,hypomotile,moderate,significant,less_1_liter,2.0,absent,distend_large,45.0,6.9,serosanguious,2.8,yes,3111.0,0.0,0.0,yes
808.0,no,adult,530001.0,39.4,112.0,36.0,cool,reduced,bright_red,more_3_sec,severe_pain,hypomotile,moderate,none,more_1_liter,2.0,,,58.0,7.0,serosanguious,3.9,yes,2206.0,0.0,0.0,no
809.0,yes,adult,527365.0,38.2,42.0,14.0,cool,normal,bright_pink,less_3_sec,depressed,hypomotile,slight,slight,more_1_liter,7.0,absent,distend_large,39.0,8.7,serosanguious,3.6,yes,3205.0,0.0,0.0,yes
810.0,yes,adult,529642.0,38.6,96.0,30.0,cool,reduced,pale_cyanotic,more_3_sec,depressed,absent,slight,slight,more_1_liter,6.5,decreased,distend_small,60.0,7.5,clear,5.4,yes,2124.0,0.0,0.0,no
811.0,yes,young,5290409.0,39.1,164.0,84.0,cold,reduced,dark_cyanotic,more_3_sec,depressed,absent,severe,none,less_1_liter,5.5,decreased,,48.0,7.2,serosanguious,5.3,yes,2208.0,0.0,0.0,yes
812.0,no,young,528298.0,38.2,72.0,24.0,,,,less_3_sec,,,,,,5.5,,,30.0,5.7,clear,10.0,yes,3111.0,0.0,0.0,yes
813.0,yes,adult,528890.0,39.0,60.0,24.0,cold,reduced,dark_cyanotic,more_3_sec,extreme_pain,absent,moderate,slight,more_1_liter,4.5,absent,distend_large,54.0,8.6,serosanguious,4.1,yes,3205.0,0.0,0.0,no
814.0,yes,adult,528641.0,39.3,120.0,90.0,cold,reduced,dark_cyanotic,more_3_sec,depressed,absent,moderate,slight,none,3.5,decreased,distend_large,69.0,6.0,serosanguious,5.3,yes,4205.0,0.0,0.0,no
815.0,yes,adult,529424.0,38.0,64.0,28.0,normal,normal,normal_pink,less_3_sec,mild_pain,hypomotile,slight,significant,,7.0,normal,,40.0,7.0,clear,5.0,no,0.0,0.0,0.0,yes
816.0,yes,adult,529483.0,38.3,88.0,12.0,cool,reduced,pale_pink,less_3_sec,mild_pain,absent,none,slight,less_1_liter,6.2,decreased,distend_large,45.0,6.4,clear,2.6,yes,0.0,0.0,0.0,yes
817.0,no,adult,529642.0,38.0,48.0,16.0,normal,normal,normal_pink,less_3_sec,mild_pain,hypomotile,none,slight,more_1_liter,5.0,absent,distend_large,43.0,5.3,clear,2.6,yes,3111.0,0.0,0.0,yes
818.0,yes,adult,529427.0,36.5,60.0,32.0,normal,reduced,bright_pink,less_3_sec,depressed,hypomotile,moderate,slight,none,7.0,decreased,distend_small,54.0,7.5,serosanguious,3.4,yes,2209.0,0.0,0.0,yes
819.0,no,adult,529642.0,37.7,48.0,16.0,normal,normal,normal_pink,less_3_sec,alert,hypomotile,none,none,less_1_liter,5.0,normal,normal,49.0,8.0,clear,7.0,no,0.0,0.0,0.0,yes
820.0,yes,adult,533696.0,37.8,60.0,12.0,cool,normal,pale_pink,less_3_sec,,absent,moderate,none,more_1_liter,2.0,,,51.0,65.0,serosanguious,2.0,yes,3111.0,0.0,0.0,no
821.0,yes,adult,528641.0,38.2,52.0,66.0,cool,normal,normal_pink,less_3_sec,mild_pain,hypomotile,none,slight,none,4.4,decreased,distend_small,41.0,6.2,cloudy,2.8,yes,2208.0,0.0,0.0,yes
822.0,no,adult,534135.0,38.3,48.0,12.0,cool,normal,normal_pink,less_3_sec,mild_pain,hypomotile,moderate,slight,less_1_liter,2.0,decreased,distend_large,41.0,51.0,clear,2.0,no,3111.0,0.0,0.0,no
823.0,yes,adult,533847.0,37.3,60.0,32.0,normal,,pale_cyanotic,less_3_sec,depressed,absent,slight,slight,more_1_liter,2.0,absent,,45.0,70.0,cloudy,2.0,yes,2208.0,0.0,0.0,no
824.0,yes,adult,527563.0,37.8,52.0,24.0,normal,reduced,pale_pink,less_3_sec,severe_pain,absent,none,slight,more_1_liter,5.7,increased,distend_large,48.0,6.6,clear,3.7,yes,5400.0,0.0,0.0,yes
825.0,no,adult,5290759.0,38.1,44.0,24.0,normal,normal,normal_pink,less_3_sec,mild_pain,hypomotile,none,slight,less_1_liter,7.0,normal,distend_small,41.0,5.3,clear,5.0,no,3111.0,0.0,0.0,yes
826.0,yes,adult,530360.0,38.8,86.0,40.0,cool,reduced,bright_red,more_3_sec,extreme_pain,absent,severe,none,less_1_liter,4.5,absent,distend_small,65.0,7.6,cloudy,3.9,yes,3205.0,0.0,0.0,no
827.0,yes,adult,529272.0,38.1,54.0,40.0,normal,normal,bright_pink,less_3_sec,depressed,hypermotile,moderate,significant,none,4.5,,distend_small,41.0,7.2,serosanguious,4.5,yes,2209.0,0.0,0.0,yes
828.0,no,adult,530242.0,37.5,48.0,40.0,cool,normal,normal_pink,less_3_sec,mild_pain,hypomotile,slight,significant,more_1_liter,1.5,absent,distend_large,40.0,7.5,clear,2.4,no,31110.0,0.0,0.0,yes
829.0,yes,adult,529172.0,38.4,56.0,40.0,normal,normal,bright_red,less_3_sec,depressed,hypomotile,none,slight,less_1_liter,7.0,,,47.0,7.5,clear,2.0,no,8300.0,0.0,0.0,no
830.0,yes,adult,527883.0,38.1,64.0,90.0,warm,normal,normal_pink,less_3_sec,depressed,hypomotile,none,slight,less_1_liter,5.0,normal,distend_large,36.0,7.5,clear,3.3,yes,31110.0,0.0,0.0,yes
831.0,yes,young,5290409.0,39.4,164.0,84.0,cool,normal,dark_cyanotic,more_3_sec,depressed,absent,severe,slight,more_1_liter,5.0,,,48.0,7.6,serosanguious,5.2,yes,2300.0,0.0,0.0,yes
832.0,yes,adult,534784.0,38.0,48.0,24.0,normal,reduced,normal_pink,less_3_sec,mild_pain,hypomotile,none,slight,more_1_liter,2.0,normal,,37.0,56.0,clear,2.0,yes,7111.0,0.0,0.0,no
833.0,yes,adult,528247.0,38.3,96.0,68.0,cool,reduced,bright_red,more_3_sec,extreme_pain,hypomotile,moderate,,none,3.0,normal,,52.0,7.2,serosanguious,3.9,yes,2209.0,0.0,0.0,yes
834.0,yes,adult,534163.0,38.3,45.0,40.0,cool,reduced,bright_red,less_3_sec,mild_pain,hypomotile,moderate,none,none,2.0,decreased,distend_large,42.0,64.0,cloudy,2.0,yes,3205.0,0.0,0.0,yes
835.0,yes,adult,5301219.0,39.9,96.0,24.0,cool,reduced,,,extreme_pain,absent,moderate,none,more_1_liter,6.0,absent,distend_large,45.0,7.5,serosanguious,2.3,yes,3205.0,0.0,0.0,yes
836.0,yes,adult,534784.0,37.9,48.0,20.0,cool,normal,pale_cyanotic,less_3_sec,mild_pain,hypomotile,moderate,slight,more_1_liter,2.0,decreased,distend_large,46.0,82.0,serosanguious,2.0,yes,2208.0,0.0,0.0,no
837.0,yes,adult,527706.0,38.5,60.0,16.0,cool,reduced,bright_red,less_3_sec,mild_pain,hypomotile,moderate,slight,less_1_liter,3.0,decreased,distend_large,41.0,7.0,cloudy,2.6,yes,3205.0,0.0,0.0,no
838.0,yes,adult,534556.0,38.2,84.0,40.0,cool,normal,pale_cyanotic,less_3_sec,depressed,absent,moderate,none,more_1_liter,2.0,absent,distend_small,46.0,81.0,cloudy,2.0,no,2208.0,0.0,0.0,no
839.0,yes,adult,534784.0,38.2,96.0,42.0,normal,reduced,pale_pink,less_3_sec,depressed,absent,moderate,slight,more_1_liter,2.0,absent,distend_small,42.0,71.0,clear,2.0,yes,2206.0,0.0,0.0,no
840.0,yes,adult,530526.0,36.1,136.0,96.0,cool,reduced,pale_cyanotic,more_3_sec,extreme_pain,absent,severe,significant,none,4.3,absent,distend_large,47.0,6.0,serosanguious,3.9,yes,6111.0,0.0,0.0,yes
841.0,yes,young,528461.0,38.4,124.0,96.0,cold,reduced,pale_pink,more_3_sec,depressed,absent,moderate,slight,less_1_liter,4.4,absent,distend_small,50.0,7.8,serosanguious,3.4,yes,2209.0,0.0,0.0,yes
842.0,yes,adult,534787.0,38.2,36.0,16.0,cool,normal,normal_pink,less_3_sec,severe_pain,normal,slight,significant,more_1_liter,2.0,decreased,,37.0,75.0,cloudy,2.0,no,3111.0,0.0,0.0,yes
843.0,no,adult,529821.0,38.4,48.0,36.0,normal,normal,normal_pink,less_3_sec,mild_pain,hypermotile,none,slight,less_1_liter,6.5,normal,,37.0,6.5,clear,1.0,no,0.0,0.0,0.0,yes
844.0,yes,adult,533836.0,37.2,88.0,48.0,cool,reduced,normal_pink,less_3_sec,mild_pain,hypomotile,moderate,none,more_1_liter,2.0,absent,distend_small,55.0,64.0,clear,2.0,yes,2209.0,0.0,0.0,no
845.0,yes,adult,528812.0,37.8,40.0,12.0,normal,normal,pale_cyanotic,less_3_sec,mild_pain,hypomotile,moderate,slight,more_1_liter,6.5,absent,distend_small,23.0,6.4,cloudy,1.4,yes,2209.0,0.0,0.0,yes
846.0,yes,adult,530001.0,37.4,96.0,28.0,cold,reduced,pale_cyanotic,less_3_sec,extreme_pain,absent,moderate,,none,4.5,absent,distend_large,60.0,6.5,serosanguious,3.6,yes,3205.0,0.0,0.0,yes
847.0,yes,adult,534556.0,39.3,56.0,16.0,warm,,pale_pink,less_3_sec,alert,hypomotile,slight,none,more_1_liter,1.0,normal,distend_large,37.0,62.0,clear,2.0,no,2207.0,0.0,0.0,no
848.0,no,adult,527365.0,38.0,64.0,18.0,normal,normal,pale_cyanotic,more_3_sec,mild_pain,hypomotile,moderate,slight,less_1_liter,4.5,normal,distend_small,59.0,7.5,cloudy,2.9,yes,4300.0,0.0,0.0,no
849.0,yes,adult,534756.0,37.3,36.0,16.0,,reduced,normal_pink,less_3_sec,depressed,hypomotile,slight,significant,none,2.0,decreased,distend_large,37.0,75.0,serosanguious,1.0,no,3111.0,0.0,0.0,no
850.0,no,adult,528523.0,38.5,54.0,20.0,normal,normal,normal_pink,less_3_sec,depressed,normal,none,slight,less_1_liter,3.0,decreased,firm,44.0,7.5,cloudy,2.3,no,0.0,0.0,0.0,yes
851.0,no,adult,529388.0,38.0,92.0,28.0,cool,reduced,pale_pink,less_3_sec,depressed,absent,slight,none,none,4.5,decreased,distend_small,57.0,8.1,serosanguious,5.2,no,5400.0,0.0,0.0,yes
852.0,no,adult,528178.0,38.5,54.0,40.0,normal,normal,bright_pink,less_3_sec,alert,hypermotile,none,slight,less_1_liter,7.0,normal,normal,44.0,7.5,cloudy,1.3,no,0.0,0.0,0.0,yes
853.0,yes,adult,529703.0,38.1,112.0,9.0,cold,normal,pale_cyanotic,more_3_sec,depressed,absent,moderate,none,more_1_liter,5.5,decreased,distend_large,43.0,6.4,clear,3.9,yes,3209.0,0.0,0.0,no
854.0,yes,adult,534885.0,38.2,52.0,24.0,normal,normal,pale_pink,less_3_sec,mild_pain,hypomotile,none,slight,more_1_liter,2.0,decreased,distend_small,42.0,71.0,cloudy,2.0,yes,2208.0,0.0,0.0,no
855.0,yes,adult,535043.0,39.2,100.0,51.0,cool,normal,dark_cyanotic,less_3_sec,mild_pain,absent,moderate,none,less_1_liter,2.0,,,50.0,13.0,serosanguious,2.0,yes,2113.0,0.0,0.0,no
856.0,no,adult,530002.0,39.6,108.0,51.0,cold,absent,dark_cyanotic,more_3_sec,depressed,absent,severe,none,less_1_liter,2.0,,distend_large,65.0,82.0,cloudy,2.0,no,4300.0,0.0,0.0,no
857.0,yes,adult,535054.0,39.3,100.0,51.0,cold,absent,dark_cyanotic,more_3_sec,depressed,absent,none,none,less_1_liter,2.0,,distend_small,66.0,13.0,serosanguious,2.0,yes,2113.0,0.0,0.0,no
858.0,yes,adult,529160.0,38.2,66.0,24.0,cool,reduced,pale_cyanotic,less_3_sec,depressed,absent,moderate,slight,more_1_liter,4.0,absent,distend_small,54.0,7.2,serosanguious,2.3,yes,2208.0,0.0,0.0,no
859.0,no,adult,528743.0,38.0,108.0,36.0,normal,reduced,bright_red,more_3_sec,depressed,absent,moderate,none,less_1_liter,7.0,absent,distend_small,68.0,5.7,serosanguious,3.4,yes,2208.0,0.0,0.0,no
860.0,yes,adult,528570.0,36.1,50.0,50.0,cool,reduced,bright_red,less_3_sec,mild_pain,hypomotile,slight,slight,none,3.0,decreased,distend_small,35.0,6.5,cloudy,3.6,yes,2209.0,0.0,0.0,yes
861.0,yes,adult,529304.0,38.2,80.0,42.0,cool,reduced,dark_cyanotic,less_3_sec,extreme_pain,absent,moderate,significant,more_1_liter,1.5,absent,distend_large,52.0,7.0,serosanguious,2.6,yes,5400.0,0.0,0.0,no
862.0,no,adult,529172.0,38.2,80.0,40.0,cool,reduced,normal_pink,less_3_sec,depressed,hypomotile,moderate,slight,less_1_liter,7.0,decreased,normal,47.0,7.1,serosanguious,2.5,yes,8300.0,0.0,0.0,yes
863.0,yes,adult,528804.0,38.3,66.0,12.0,normal,normal,normal_pink,less_3_sec,mild_pain,hypomotile,moderate,slight,none,4.3,increased,firm,37.0,7.1,cloudy,1.6,yes,3205.0,0.0,0.0,yes
864.0,yes,adult,528620.0,38.4,42.0,12.0,cool,,pale_pink,less_3_sec,mild_pain,absent,none,slight,less_1_liter,2.0,absent,distend_small,40.0,6.7,cloudy,3.9,yes,2208.0,0.0,0.0,yes
865.0,yes,adult,527463.0,37.1,84.0,48.0,normal,normal,dark_cyanotic,more_3_sec,mild_pain,hypomotile,slight,slight,more_1_liter,5.0,absent,distend_small,72.0,6.6,,3.2,yes,2208.0,0.0,0.0,no
866.0,no,adult,529642.0,39.3,88.0,24.0,cool,reduced,bright_red,more_3_sec,severe_pain,absent,severe,significant,less_1_liter,4.0,normal,normal,52.0,8.1,serosanguious,2.6,yes,3124.0,0.0,0.0,no
867.0,no,adult,529498.0,37.5,48.0,16.0,normal,normal,pale_pink,less_3_sec,alert,hypermotile,slight,slight,more_1_liter,7.0,,other,41.0,8.6,cloudy,5.3,no,0.0,0.0,0.0,yes
868.0,yes,adult,5290759.0,38.5,96.0,36.0,cool,reduced,bright_red,more_3_sec,mild_pain,hypomotile,moderate,slight,more_1_liter,4.5,absent,distend_small,52.0,8.0,serosanguious,3.4,yes,2205.0,0.0,0.0,no
869.0,yes,adult,527706.0,39.0,84.0,24.0,cool,normal,bright_pink,less_3_sec,depressed,hypermotile,none,slight,none,7.0,absent,distend_small,37.0,6.5,serosanguious,4.1,yes,7209.0,0.0,0.0,yes
870.0,yes,adult,530693.0,37.8,86.0,30.0,cool,reduced,pale_pink,more_3_sec,depressed,hypomotile,moderate,slight,more_1_liter,4.5,absent,distend_large,57.0,6.1,serosanguious,4.5,yes,31110.0,0.0,0.0,yes
871.0,yes,adult,529386.0,39.0,120.0,28.0,cool,reduced,pale_cyanotic,less_3_sec,severe_pain,hypomotile,moderate,slight,none,4.0,absent,distend_large,65.0,7.1,serosanguious,4.3,yes,3205.0,0.0,0.0,yes
872.0,yes,adult,529729.0,37.8,46.0,28.0,warm,normal,normal_pink,less_3_sec,mild_pain,hypomotile,moderate,slight,more_1_liter,5.7,increased,distend_small,37.0,6.6,serosanguious,5.0,yes,2207.0,0.0,0.0,no
873.0,yes,adult,5299603.0,38.5,66.0,24.0,cool,reduced,pale_pink,less_3_sec,mild_pain,hypomotile,none,slight,less_1_liter,3.0,absent,distend_large,31.5,6.7,clear,3.0,yes,31110.0,0.0,0.0,no
874.0,yes,adult,529461.0,37.7,84.0,36.0,cool,normal,pale_cyanotic,less_3_sec,extreme_pain,absent,none,slight,more_1_liter,5.3,normal,,43.0,6.6,serosanguious,4.5,yes,5400.0,0.0,0.0,yes
875.0,no,adult,5297379.0,38.5,136.0,48.0,cool,reduced,dark_cyanotic,less_3_sec,extreme_pain,hypomotile,moderate,,less_1_liter,4.0,absent,,60.0,6.8,serosanguious,4.4,yes,4205.0,0.0,0.0,yes
876.0,yes,adult,528548.0,38.2,66.0,24.0,cool,reduced,pale_cyanotic,less_3_sec,severe_pain,hypomotile,slight,slight,none,3.0,normal,distend_small,44.0,7.2,cloudy,3.6,yes,2209.0,0.0,0.0,yes
877.0,yes,adult,535392.0,38.1,66.0,12.0,normal,normal,pale_pink,less_3_sec,mild_pain,hypomotile,slight,none,more_1_liter,2.0,absent,distend_large,43.0,51.0,clear,1.0,no,2124.0,0.0,0.0,no
878.0,yes,adult,533886.0,39.3,88.0,48.0,cool,reduced,dark_cyanotic,more_3_sec,depressed,absent,,none,more_1_liter,2.0,,distend_large,55.0,64.0,serosanguious,2.0,no,3205.0,0.0,0.0,no
879.0,no,adult,528812.0,38.7,48.0,24.0,normal,normal,normal_pink,less_3_sec,alert,hypomotile,slight,none,more_1_liter,5.5,decreased,,49.0,9.1,clear,10.1,no,3111.0,0.0,0.0,no
880.0,no,adult,529461.0,40.3,114.0,36.0,cool,reduced,pale_cyanotic,more_3_sec,depressed,hypomotile,moderate,slight,none,5.0,absent,distend_small,57.0,6.5,serosanguious,4.8,no,2208.0,0.0,0.0,yes
881.0,yes,adult,534157.0,38.0,52.0,18.0,normal,normal,pale_pink,less_3_sec,mild_pain,hypomotile,slight,slight,more_1_liter,2.0,decreased,distend_small,52.0,75.0,clear,2.0,yes,2322.0,0.0,0.0,no
882.0,no,adult,528729.0,38.4,54.0,40.0,normal,normal,bright_pink,less_3_sec,alert,hypermotile,none,slight,less_1_liter,7.0,normal,normal,49.0,9.0,cloudy,7.4,no,0.0,0.0,0.0,yes
883.0,no,adult,529703.0,38.6,44.0,16.0,normal,normal,normal_pink,less_3_sec,mild_pain,hypermotile,slight,significant,,7.0,normal,normal,44.0,7.3,cloudy,1.6,no,0.0,0.0,0.0,yes
884.0,yes,young,528548.0,37.5,164.0,84.0,cool,reduced,bright_red,more_3_sec,depressed,hypomotile,slight,none,less_1_liter,5.4,absent,normal,50.0,6.0,serosanguious,3.9,no,1400.0,0.0,0.0,no
885.0,no,adult,528469.0,38.1,52.0,24.0,normal,normal,bright_red,less_3_sec,depressed,hypomotile,slight,slight,none,7.0,normal,firm,54.0,7.5,cloudy,4.1,no,2124.0,0.0,0.0,yes
886.0,no,adult,528996.0,36.6,52.0,16.0,normal,normal,normal_pink,more_3_sec,mild_pain,hypomotile,none,slight,less_1_liter,7.0,normal,firm,32.0,6.6,cloudy,4.5,yes,2205.0,0.0,0.0,yes
887.0,yes,adult,527544.0,37.7,96.0,28.0,cool,reduced,bright_red,more_3_sec,severe_pain,hypomotile,moderate,slight,more_1_liter,4.0,absent,distend_large,48.0,6.5,serosanguious,3.9,yes,31110.0,0.0,0.0,yes
888.0,no,adult,529777.0,38.0,52.0,32.0,normal,normal,pale_pink,less_3_sec,mild_pain,absent,severe,slight,more_1_liter,5.0,absent,distend_small,52.0,6.8,cloudy,2.6,no,2124.0,0.0,0.0,no
889.0,yes,adult,528469.0,38.1,52.0,24.0,cool,reduced,bright_red,more_3_sec,depressed,hypomotile,slight,slight,none,7.0,normal,distend_large,54.0,7.5,cloudy,2.6,yes,2112.0,0.0,0.0,no
890.0,no,adult,535029.0,37.1,72.0,24.0,cool,reduced,pale_cyanotic,more_3_sec,depressed,absent,severe,none,more_1_liter,2.0,absent,distend_large,67.0,51.0,cloudy,2.0,yes,1400.0,0.0,0.0,no
891.0,yes,adult,530233.0,37.1,114.0,24.0,cool,reduced,dark_cyanotic,more_3_sec,depressed,absent,moderate,slight,none,3.0,decreased,distend_large,57.0,8.1,serosanguious,3.6,yes,3209.0,0.0,0.0,yes
892.0,yes,young,5290409.0,37.2,150.0,80.0,cool,reduced,dark_cyanotic,more_3_sec,depressed,absent,moderate,none,less_1_liter,5.0,absent,normal,66.0,7.5,serosanguious,5.3,yes,2205.0,0.0,0.0,yes
893.0,yes,adult,530233.0,37.8,114.0,36.0,cool,reduced,dark_cyanotic,more_3_sec,depressed,hypomotile,moderate,slight,more_1_liter,4.5,normal,,57.0,8.9,serosanguious,2.0,yes,3207.0,0.0,0.0,no
894.0,no,adult,529183.0,38.4,48.0,32.0,normal,normal,normal_pink,less_3_sec,alert,hypomotile,slight,slight,more_1_liter,5.0,absent,distend_large,49.0,6.2,clear,5.3,no,4205.0,0.0,0.0,yes
895.0,no,adult,534817.0,37.7,88.0,28.0,,,pale_cyanotic,less_3_sec,,,,,more_1_liter,1.0,,distend_small,55.0,80.0,serosanguious,2.0,no,2205.0,0.0,0.0,no
896.0,yes,adult,528890.0,38.4,56.0,80.0,warm,reduced,pale_pink,less_3_sec,alert,hypomotile,moderate,slight,less_1_liter,7.5,increased,normal,54.0,6.3,serosanguious,8.0,no,7111.0,0.0,0.0,yes
897.0,yes,young,529340.0,38.5,104.0,48.0,cool,reduced,bright_red,less_3_sec,depressed,hypomotile,moderate,slight,more_1_liter,5.4,decreased,distend_small,47.0,7.5,serosanguious,3.4,yes,5400.0,0.0,0.0,yes
898.0,yes,adult,5294369.0,38.9,120.0,30.0,normal,reduced,bright_pink,less_3_sec,mild_pain,hypomotile,moderate,significant,none,3.0,,,47.0,6.1,cloudy,2.6,yes,2124.0,0.0,0.0,yes
899.0,no,adult,528996.0,38.6,48.0,16.0,normal,normal,pale_pink,less_3_sec,alert,hypomotile,slight,slight,more_1_liter,5.0,normal,,42.0,6.6,clear,5.0,no,0.0,0.0,0.0,yes
900.0,yes,adult,530526.0,37.9,52.0,12.0,normal,normal,pale_pink,less_3_sec,mild_pain,hypomotile,moderate,slight,more_1_liter,5.3,decreased,distend_large,44.0,7.0,clear,5.0,yes,3111.0,0.0,0.0,yes
